,lemma,pos,gender,word_cluster,TYPE
16545,βαλανηφόρος,ADJ,-,16436,
25473,ἑανηφόρος,ADJ,-,16436,
16592,βάλλω,VERB,-,16483,
61361,ὀβάλλω,VERB,-,16483,
16601,βαμβαίνω,VERB,-,16492,
40936,θαμβαίνω,VERB,-,16492,
16664,βαρίτης,NOUN,m,16555,
83781,Συβαρίτης,NOUN,m,16555,
16799,βασανίζω,VERB,-,16690,
27008,ἐκβασανίζω,VERB,-,16690,
16831,βάσκανος,NOUN,m,16722,
16832,βάσκανος,NOUN,m,16722,
16837,βάσκω,VERB,-,16727,
39906,ἡβάσκω,VERB,-,16727,
16873,βάτιον,NOUN,n,16763,
50896,κραβάτιον,NOUN,n,16763,
16887,βατραχομυομαχία,NOUN,f,16777,
59016,μυοβατραχομαχία,NOUN,f,16777,
16952,βεβαίωσις,NOUN,f,16840,
27018,ἐκβεβαίωσις,NOUN,f,16840,
17042,βιάζω,VERB,-,16928,
27021,ἐκβιάζω,VERB,-,16928,
17052,βιασμός,NOUN,m,16938,
57692,μιασμός,NOUN,m,16938,
57829,μιλιασμός,NOUN,m,16938,
17055,βιαστής,NOUN,m,16941,
27024,ἐκβιαστής,NOUN,m,16941,
17056,βιαστικός,ADJ,-,16942,
27025,ἐκβιαστικός,ADJ,-,16942,WR
27029,ἐκβιβαστικός,ADJ,-,16942,WR
17060,βιβάζω,VERB,-,16946,
33271,ἐπιβιβάζω,VERB,-,16946,
17063,βιβαστής,NOUN,m,16949,
27028,ἐκβιβαστής,NOUN,m,16949,
29033,ἐμβιβαστής,NOUN,m,16949,
17185,βλαστάνω,VERB,-,17070,
27033,ἐκβλαστάνω,VERB,-,17070,
17189,βλάστημα,NOUN,n,17074,
29041,ἐμβλάστημα,NOUN,n,17074,
17192,βλάστησις,NOUN,f,17077,
27036,ἐκβλάστησις,NOUN,f,17077,
29042,ἐμβλάστησις,NOUN,f,17077,
17194,βλαστικός,ADJ,-,17079,
71483,πλαστικός,ADJ,-,17079,
17276,βλύζω,VERB,-,17160,
49598,κλύζω,VERB,-,17160,
54610,λύζω,VERB,-,17160,
17316,βοήθησις,NOUN,f,17200,
27049,ἐκβοήθησις,NOUN,f,17200,
17464,βοροποιός,ADJ,-,17347,
41915,θοροποιός,ADJ,-,17347,
17465,βορός,NOUN,m,17348,
17466,βορός,NOUN,m,17348,
17497,βοτανίζω,VERB,-,17379,
27063,ἐκβοτανίζω,VERB,-,17379,
17739,βοώδης,ADJ,-,17620,
19290,γοώδης,ADJ,-,17620,
17804,βράζω,VERB,-,17685,
27064,ἐκβράζω,VERB,-,17685,
17811,βρασμός,NOUN,m,17692,
27067,ἐκβρασμός,NOUN,m,17692,
17872,βραχύστομος,ADJ,-,17753,
90051,τραχύστομος,ADJ,-,17753,
17895,βρεκτός,ADJ,-,17776,
63887,ὀρεκτός,ADJ,-,17776,
17923,Βριάρεως,NOUN,m,17804,
61382,Ὀβριάρεως,NOUN,m,17804,
18047,βρυχανάομαι,VERB,-,17927,
57648,μηχανάομαι,VERB,-,17927,
18069,βρωμάτιον,NOUN,n,17949,
29114,ἐμβρωμάτιον,NOUN,n,17949,
99154,χρωμάτιον,NOUN,n,17949,
18084,βρωστήρ,NOUN,m,17964,
99164,χρωστήρ,NOUN,m,17964,
18116,βύνη,NOUN,f,17996,
18117,Βύνη,NOUN,f,17996,
18127,βύρσινος,ADJ,-,18006,
100088,ὠμοβύρσινος,ADJ,-,18006,
18144,βυρσόω,VERB,-,18023,
27076,ἐκβυρσόω,VERB,-,18023,
18267,γαλάκτινος,ADJ,-,18145,
63358,ὀξυγαλάκτινος,ADJ,-,18145,
18282,γαλακτοτροφέω,VERB,-,18160,
83793,συγγαλακτοτροφέω,VERB,-,18160,
18318,γαληνίζω,VERB,-,18196,
27080,ἐκγαληνίζω,VERB,-,18196,
18393,γαράριον,NOUN,n,18270,
63775,ὀράριον,NOUN,n,18270,
18484,γειόθεν,ADV,-,18359,
41116,θειόθεν,ADV,-,18359,
18567,γενεαρχικός,ADJ,-,18440,
18592,γενεσιαρχικός,ADJ,-,18440,
18602,γενέτης,NOUN,m,18474,
25542,ἐγγενέτης,NOUN,m,18474,
18629,γεννήτειρα,NOUN,f,18501,
74487,προγεννήτειρα,NOUN,f,18501,
18643,γεοειδής,ADJ,-,18515,
41227,θεοειδής,ADJ,-,18515,
59909,νεοειδής,ADJ,-,18515,
18668,γεραός,ADJ,-,18540,
48515,κεραός,ADJ,-,18540,
18719,γευστικός,ADJ,-,18591,
21698,διαπνευστικός,ADJ,-,18591,
60160,νευστικός,ADJ,-,18591,
71962,πνευστικός,ADJ,-,18591,
18771,γεωργός,NOUN,m,18642,
18772,γεωργός,NOUN,m,18642,
18812,γηράσκω,VERB,-,18682,
25550,ἐγγηράσκω,VERB,-,18682,
18867,γιγνώσκω,VERB,-,18737,
74501,προγιγνώσκω,VERB,-,18737,
18925,γλεύκινος,ADJ,-,18794,
53433,λεύκινος,ADJ,-,18794,
18926,γλευκίτης,NOUN,m,18795,
53436,λευκίτης,NOUN,m,18795,
18929,γλημώδης,ADJ,-,18798,
53647,λημώδης,ADJ,-,18798,
18962,γλοιώδης,ADJ,-,18831,
96364,φλοιώδης,ADJ,-,18831,
19090,γνάφαλλον,NOUN,n,18958,WR
49664,κνάφαλλον,NOUN,n,18958,WR
19134,γνωριστής,NOUN,m,19000,
87224,συνωριστής,NOUN,m,19000,
19191,γοητικός,ADJ,-,19057,
60496,νοητικός,ADJ,-,19057,
19231,γονιμότης,NOUN,f,19097,
58404,μονιμότης,NOUN,f,19097,
19233,γονοειδής,ADJ,-,19099,
58447,μονοειδής,ADJ,-,19099,
63239,ὀνοειδής,ADJ,-,19099,
19254,γονυπετής,ADJ,-,19120,
63449,ὀξυπετής,ADJ,-,19120,
19255,γονώδης,ADJ,-,19121,
49567,κλονώδης,ADJ,-,19121,
19297,γραίνω,VERB,-,19162,
91377,ὑγραίνω,VERB,-,19162,
19313,γραμματικός,NOUN,m,19178,
19314,γραμματικός,NOUN,m,19178,
19316,γραμματιστής,NOUN,m,19180,
33428,ἐπιγραμματιστής,NOUN,m,19180,
63773,ὁραματιστής,NOUN,m,19180,
19327,γραμματοφόρος,NOUN,m,19191,
33431,ἐπιγραμματοφόρος,NOUN,m,19191,
19351,γράπτης,NOUN,m,19215,
79374,ῥάπτης,NOUN,m,19215,
19382,γρηγορέω,VERB,-,19246,
26032,ἐγρηγορέω,VERB,-,19246,
19385,γρηγορικός,ADJ,-,19249,
26033,ἐγρηγορικός,ADJ,-,19249,
19386,γρήγορσις,NOUN,f,19250,
26038,ἐγρήγορσις,NOUN,f,19250,
19389,γρίντης,NOUN,m,19253,
64094,ὀρίντης,NOUN,m,19253,
19468,γυλάριον,NOUN,n,19332,
58955,μυλάριον,NOUN,n,19332,
19480,γυμνασιαρχία,NOUN,f,19343,
19482,γυμνασιαρχίς,NOUN,f,19343,
19549,γυναικομανία,NOUN,f,19411,
19554,γυναικονομία,NOUN,f,19411,
19632,γωνιαῖος,ADJ,-,19493,
79166,πωγωνιαῖος,ADJ,-,19493,
19796,Δαλογενής,ADJ,-,19656,
62747,ὁμογενής,ADJ,-,19656,
100146,ᾠογενής,ADJ,-,19656,
19839,δανδαλίς,NOUN,f,19699,
80206,σανδαλίς,NOUN,f,19699,
19846,δανεισμός,NOUN,m,19706,
27109,ἐκδανεισμός,NOUN,m,19706,
19852,δάνος,NOUN,n,19712,
19854,δάνος,NOUN,n,19712,
19853,δάνος,NOUN,m,19713,
19855,δάνος,NOUN,m,19713,
19873,δάπεδον,NOUN,n,19731,
39525,ζάπεδον,NOUN,n,19731,
19875,δαπιδυφάντης,NOUN,m,19733,
88261,ταπιδυφάντης,NOUN,m,19733,
19929,δασύστομος,ADJ,-,19787,
87479,σύστομος,ADJ,-,19787,
19967,δαφοινεός,ADJ,-,19825,
19969,δαφοινός,ADJ,-,19825,
20136,δεκαδαρχία,NOUN,f,19993,
20190,δεκαρχία,NOUN,f,19993,
20143,δεκάδωρος,ADJ,-,20000,
25343,δωδεκάδωρος,ADJ,-,20000,
20149,δεκάκλινος,ADJ,-,20006,
25352,δωδεκάκλινος,ADJ,-,20006,
20173,δεκάπηχυς,ADJ,-,20030,
25365,δωδεκάπηχυς,ADJ,-,20030,
20174,δεκαπλασιάζω,VERB,-,20031,
25366,δωδεκαπλασιάζω,VERB,-,20031,
20175,δεκαπλάσιος,ADJ,-,20032,
25368,δωδεκαπλάσιος,ADJ,-,20032,
20220,δεκατημόριον,NOUN,n,20076,
25382,δωδεκατημόριον,NOUN,n,20076,
20223,δέκατος,NOUN,f,20079,
25384,δωδέκατος,NOUN,f,20079,
20239,δεκήρης,ADJ,-,20095,
30043,ἑνδεκήρης,ADJ,-,20095,
20241,δεκτέος,ADJ,-,20097,
53168,λεκτέος,ADJ,-,20097,
20262,δελήτιον,NOUN,n,20118,
48335,κελήτιον,NOUN,n,20118,
20298,δεμάτιον,NOUN,n,20154,
55618,μάτιον,NOUN,n,20154,
20415,δερματώδης,ADJ,-,20269,
82411,σπερματώδης,ADJ,-,20269,
20483,δεύσιμος,ADJ,-,20337,
53544,λεύσιμος,ADJ,-,20337,
20510,δευτεροπάθεια,NOUN,f,20364,
36963,ἑτεροπάθεια,NOUN,f,20364,
20536,δέχομαι,VERB,-,20390,
27137,ἐκδέχομαι,VERB,-,20390,
20600,δημηγορέω,VERB,-,20454,
33513,ἐπιδημηγορέω,VERB,-,20454,
20623,δημιώδης,ADJ,-,20477,
39625,ζημιώδης,ADJ,-,20477,
20638,δημοκοπέω,VERB,-,20492,
27147,ἐκδημοκοπέω,VERB,-,20492,
20717,διά,ADP,-,20571,
20718,διά,ADP,-,20571,
20719,διά,ADP,-,20571,
20723,διαβαίνω,VERB,-,20575,
27150,ἐκδιαβαίνω,VERB,-,20575,
20724,διαβάλλω,VERB,-,20576,
21473,διαναβάλλω,VERB,-,20576,
20765,διαβολή,NOUN,f,20617,
21474,διαναβολή,NOUN,f,20617,
20801,διάγγελμα,NOUN,n,20653,
32320,ἐπάγγελμα,NOUN,n,20653,
20811,διαγιγνώσκω,VERB,-,20663,
21475,διαναγιγνώσκω,VERB,-,20663,
31392,ἐξαναγιγνώσκω,VERB,-,20663,
20826,διαγνωμονέω,VERB,-,20678,
85803,συνδιαγνωμονέω,VERB,-,20678,
20836,διαγόρευσις,NOUN,f,20688,
74559,προδιαγόρευσις,NOUN,f,20688,
20896,διαδικασία,NOUN,f,20748,
22912,δικασία,NOUN,f,20748,
20900,διαδιφρεύω,VERB,-,20752,
23507,διφρεύω,VERB,-,20752,
20926,διαδωρέομαι,VERB,-,20778,
21047,διαιωρέομαι,VERB,-,20778,
20995,διαθρέω,VERB,-,20847,
21813,διαρθρέω,VERB,-,20847,
21035,διαίτημα,NOUN,n,20887,
30086,ἐνδιαίτημα,NOUN,n,20887,
21069,διακαπηλεύω,VERB,-,20920,
45359,καπηλεύω,VERB,-,20920,
21084,διακεδάννυμι,VERB,-,20935,
21938,διασκεδάννυμι,VERB,-,20935,
21085,διάκειμαι,VERB,-,20936,
30088,ἐνδιάκειμαι,VERB,-,20936,
21087,διακεκριμένως,ADV,-,20938,
48279,κεκριμένως,ADV,-,20938,
21088,διακέλευμα,NOUN,n,20939,
48318,κέλευμα,NOUN,n,20939,
21090,διακελευσμός,NOUN,m,20941,
25804,ἐγκελευσμός,NOUN,m,20941,
33945,ἐπικελευσμός,NOUN,m,20941,
48322,κελευσμός,NOUN,m,20941,
21111,διακινδυνευτέον,ADJ,-,20960,
49112,κινδυνευτέον,ADJ,-,20960,
21112,διακινδυνεύω,VERB,-,20961,
85821,συνδιακινδυνεύω,VERB,-,20961,
21120,διάκλεισις,NOUN,f,20969,
21128,διάκλισις,NOUN,f,20969,
21126,διακλιμακίζω,VERB,-,20975,
49496,κλιμακίζω,VERB,-,20975,
21188,διακραδαίνω,VERB,-,21035,
50906,κραδαίνω,VERB,-,21035,
21193,διακρατητικός,ADJ,-,21040,
51037,κρατητικός,ADJ,-,21040,
21207,διάκρισις,NOUN,f,21054,
33536,ἐπιδιάκρισις,NOUN,f,21054,
21221,διακρύπτω,VERB,-,21067,
51475,κρύπτω,VERB,-,21067,
21232,διακυμαίνω,VERB,-,21078,
51878,κυμαίνω,VERB,-,21078,
21234,διακύπτω,VERB,-,21080,
21483,διανακύπτω,VERB,-,21080,
21336,διαλωβάομαι,VERB,-,21182,
54827,λωβάομαι,VERB,-,21182,
21374,διαμειρακιεύομαι,VERB,-,21220,
56057,μειρακιεύομαι,VERB,-,21220,
21377,διαμελετάω,VERB,-,21223,
56250,μελετάω,VERB,-,21223,
21384,διαμεμερισμένως,ADV,-,21230,
56472,μεμερισμένως,ADV,-,21230,
21386,διαμένω,VERB,-,21232,
85838,συνδιαμένω,VERB,-,21232,
21398,διάμετρον,NOUN,n,21244,
21399,διάμετρον,NOUN,n,21244,
21411,διαμηχανητέον,ADJ,-,21256,
57655,μηχανητέον,ADJ,-,21256,
21429,διαμνημονευτέον,VERB,-,21273,
58144,μνημονευτέον,VERB,-,21273,
21431,διαμνημονικός,ADJ,-,21275,
58149,μνημονικός,ADJ,-,21275,
21452,διαμπερονάω,VERB,-,21296,
29314,ἐμπερονάω,VERB,-,21296,
21459,διαμυκτηρίζω,VERB,-,21303,
58944,μυκτηρίζω,VERB,-,21303,
21527,διανοέομαι,VERB,-,21367,
33544,ἐπιδιανοέομαι,VERB,-,21367,
21822,διαρίπτω,VERB,-,21658,WR
21860,διαρρίπτω,VERB,-,21658,WR
21941,διασκεδαστής,NOUN,m,21774,
81377,σκεδαστής,NOUN,m,21774,
21942,διασκεδαστικός,ADJ,-,21775,
81378,σκεδαστικός,ADJ,-,21775,
22013,διαστατικός,ADJ,-,21846,
47207,καταστασιαστικός,ADJ,-,21846,
82731,στασιαστικός,ADJ,-,21846,
22049,διαστρέφω,VERB,-,21881,
85865,συνδιαστρέφω,VERB,-,21881,
22075,διασύστασις,NOUN,f,21907,
87446,σύστασις,NOUN,f,21907,
22288,διάφευξις,NOUN,f,21927,WR
22339,διάφυξις,NOUN,f,21927,WR
22135,διατάσσω,VERB,-,21966,
30103,ἐνδιατάσσω,VERB,-,21966,
22203,διατρέφω,VERB,-,22034,
85875,συνδιατρέφω,VERB,-,22034,
22274,διαφαρμακεύω,VERB,-,22105,
95039,φαρμακεύω,VERB,-,22105,
22309,διαφορέω,VERB,-,22139,
27154,ἐκδιαφορέω,VERB,-,22139,
22311,διαφόρησις,NOUN,f,22141,
27155,ἐκδιαφόρησις,NOUN,f,22141,
22368,διαχειροτονέω,VERB,-,22197,
97954,χειροτονέω,VERB,-,22197,
22369,διαχειροτονία,NOUN,f,22198,
97957,χειροτονία,NOUN,f,22198,
22479,διδάσκαλος,NOUN,m,22308,
24010,δουλοδιδάσκαλος,NOUN,m,22308,
45064,καλοδιδάσκαλος,NOUN,m,22308,
60555,νομοδιδάσκαλος,NOUN,m,22308,
63631,ὁπλοδιδάσκαλος,NOUN,m,22308,
65329,παιδοδιδάσκαλος,NOUN,m,22308,
93254,ὑποδιδάσκαλος,NOUN,m,22308,
22486,διδραχμιαῖος,ADJ,-,22315,
24158,δραχμιαῖος,ADJ,-,22315,
22570,διεκπερδικίζω,VERB,-,22399,
27822,ἐκπερδικίζω,VERB,-,22399,
22652,διεξεργάζομαι,VERB,-,22481,
31758,ἐξεργάζομαι,VERB,-,22481,
22662,διεξιππάζομαι,VERB,-,22491,
31963,ἐξιππάζομαι,VERB,-,22491,
22674,διεπιστέλλω,VERB,-,22503,
74978,προεπιστέλλω,VERB,-,22503,
22718,διέρχομαι,VERB,-,22547,
27161,ἐκδιέρχομαι,VERB,-,22547,
22727,διεσπαρμένως,ADV,-,22556,
22728,διεσπασμένως,ADV,-,22556,
22730,διεστραμμένως,ADV,-,22558,
36818,ἐστραμμένως,ADV,-,22558,
22787,διηγέομαι,VERB,-,22615,
27162,ἐκδιηγέομαι,VERB,-,22615,
22870,δικάζω,VERB,-,22698,
27165,ἐκδικάζω,VERB,-,22698,
22975,δικοτύλιον,NOUN,n,22802,
40366,ἡμικοτύλιον,NOUN,n,22802,
23046,διμέδιμνον,NOUN,n,22873,
40214,ἡμέδιμνον,NOUN,n,22873,
40397,ἡμιμέδιμνον,NOUN,n,22873,
23060,διμοιριαῖος,ADJ,-,22887,
90395,τριμοιριαῖος,ADJ,-,22887,
23079,δινώδης,ADJ,-,22906,
71247,πινώδης,ADJ,-,22906,
23091,Διογένειον,NOUN,n,22918,
93132,ὑπογένειον,NOUN,n,22918,
23169,Διονύσιον,NOUN,n,22996,
23170,Διονύσιος,NOUN,n,22996,
23262,διουργέω,VERB,-,23088,
45487,καρδιουργέω,VERB,-,23088,
23294,διπλασιεπιτέταρτος,ADJ,-,23120,
23297,διπλασιεπιτριτέταρτος,ADJ,-,23120,
23296,διπλασιεπιτριμερής,ADJ,-,23122,
90456,τριπλασιεπιδιμερής,ADJ,-,23122,
23355,δίπωλος,ADJ,-,23180,
90510,τρίπωλος,ADJ,-,23180,
23365,δισεβδομηκοντάπηχυς,ADJ,-,23190,
25506,ἑβδομηκοντάπηχυς,ADJ,-,23190,
23659,δίωξις,NOUN,f,23483,
27187,ἐκδίωξις,NOUN,f,23483,
23725,δοκιμάζω,VERB,-,23549,
27188,ἐκδοκιμάζω,VERB,-,23549,
23763,δολιότης,NOUN,f,23587,
72333,πολιότης,NOUN,f,23587,
23994,δουλελεύθερος,NOUN,m,23818,
31716,ἐξελεύθερος,NOUN,m,23818,
24022,δοῦλος,NOUN,m,23845,
24023,δοῦλος,NOUN,m,23845,
24080,δραίνω,VERB,-,23902,
55395,μαραίνω,VERB,-,23902,
91494,ὑδραίνω,VERB,-,23902,
24141,δρασκάζω,VERB,-,23963,
27202,ἐκδρασκάζω,VERB,-,23963,
24144,δρασμός,NOUN,m,23966,
26195,ἑδρασμός,NOUN,m,23966,
24147,δραστήρ,NOUN,m,23969,
96685,φραστήρ,NOUN,m,23969,
24152,δραστικός,ADJ,-,23974,
26197,ἑδραστικός,ADJ,-,23974,
24210,δρομίας,NOUN,m,24031,
37432,εὐδρομίας,NOUN,m,24031,
24319,δυναμόω,VERB,-,24140,
27207,ἐκδυναμόω,VERB,-,24140,
24350,δύρομαι,VERB,-,24171,
61544,ὀδύρομαι,VERB,-,24171,
24598,δυσέκνευστος,ADJ,-,24419,
24605,δυσέκπνευστος,ADJ,-,24419,
24830,δυσκατεργασία,NOUN,f,24647,
47744,κατεργασία,NOUN,f,24647,
24862,δύσκολος,ADJ,-,24679,
93297,ὑποδύσκολος,ADJ,-,24679,
25269,δυσχειμερινός,ADJ,-,25085,
97827,χειμερινός,ADJ,-,25085,
25387,δωδεκάφυλλος,ADJ,-,25196,
25388,δωδεκάφυλος,ADJ,-,25196,
25400,δωμάτιον,NOUN,n,25208,
99260,χωμάτιον,NOUN,n,25208,
25403,δωματοφθορέω,VERB,-,25211,
83669,στρωματοφθορέω,VERB,-,25211,
25429,Δωρισμός,NOUN,m,25237,
64104,ὁρισμός,NOUN,m,25237,
25633,ἐγκαθέψω,VERB,-,25437,
44188,καθέψω,VERB,-,25437,
25700,ἐγκαταζεύγνυμι,VERB,-,25503,
46040,καταζεύγνυμι,VERB,-,25503,
25702,ἐγκατάκειμαι,VERB,-,25505,
46172,κατάκειμαι,VERB,-,25505,
25703,ἐγκατακενόω,VERB,-,25506,
46179,κατακενόω,VERB,-,25506,
25705,ἐγκατάκλειστος,ADJ,-,25508,
46217,κατάκλειστος,ADJ,-,25508,
25707,ἐγκατακλίνω,VERB,-,25510,
46230,κατακλίνω,VERB,-,25510,
25708,ἐγκατακλώθω,VERB,-,25511,
46241,κατακλώθω,VERB,-,25511,
25744,ἐγκαταριθμέω,VERB,-,25547,
46967,καταριθμέω,VERB,-,25547,
25748,ἐγκατασκευάζω,VERB,-,25551,
47108,κατασκευάζω,VERB,-,25551,
25753,ἐγκατασπείρω,VERB,-,25555,
47178,κατασπείρω,VERB,-,25555,
25755,ἐγκαταστοιχειόομαι,VERB,-,25557,
47251,καταστοιχειόομαι,VERB,-,25557,
25756,ἐγκαταστρέφω,VERB,-,25558,
84001,συγκαταστρέφω,VERB,-,25558,
25763,ἐγκατατίλλω,VERB,-,25565,
25777,ἐγκατίλλω,VERB,-,25565,
25775,ἐγκατεφάλλομαι,VERB,-,25577,
47823,κατεφάλλομαι,VERB,-,25577,
25781,ἐγκατοικίζω,VERB,-,25582,
47913,κατοικίζω,VERB,-,25582,
25806,ἐγκελεύω,VERB,-,25606,
48329,κελεύω,VERB,-,25606,
25810,ἐγκεντρίς,NOUN,f,25610,
48436,κεντρίς,NOUN,f,25610,
25816,ἐγκεντρόω,VERB,-,25616,
48449,κεντρόω,VERB,-,25616,
25817,ἐγκεράννυμι,VERB,-,25617,
48511,κεράννυμι,VERB,-,25617,
25822,ἐγκεφαλαίωμα,NOUN,n,25622,
48730,κεφαλαίωμα,NOUN,n,25622,
25823,ἐγκεφάλιον,NOUN,n,25623,
48749,κεφάλιον,NOUN,n,25623,
25849,ἐγκληματικός,ADJ,-,25649,
49450,κληματικός,ADJ,-,25649,
53639,λημματικός,ADJ,-,25649,
25868,ἐγκλυδάζομαι,VERB,-,25668,
49587,κλυδάζομαι,VERB,-,25668,
25881,ἐγκοιμάομαι,VERB,-,25681,
84114,συγκοιμάομαι,VERB,-,25681,
25882,ἐγκοίμησις,NOUN,f,25682,
84116,συγκοίμησις,NOUN,f,25682,
25976,ἐγκτήτωρ,NOUN,m,25776,
51581,κτήτωρ,NOUN,m,25776,
26093,ἐγχλωρίζω,VERB,-,25889,
98408,χλωρίζω,VERB,-,25889,
26107,ἐγχρεμετίζω,VERB,-,25902,
98715,χρεμετίζω,VERB,-,25902,
26110,ἐγχρηματίζω,VERB,-,25905,
98756,χρηματίζω,VERB,-,25905,
26229,ἐθελημός,ADJ,-,26022,
41140,θελημός,ADJ,-,26022,
26230,ἐθελήμων,ADJ,-,26023,
41142,θελήμων,ADJ,-,26023,
26247,ἐθελοντής,NOUN,m,26040,
41159,θελοντής,NOUN,m,26040,
26261,ἐθημολογέω,VERB,-,26054,
41684,θημολογέω,VERB,-,26054,
26280,εἰ,SCONJ,-,26073,
26281,εἰ,SCONJ,-,26073,
26477,εἰλιγγιάω,VERB,-,26269,WR
43055,ἰλιγγιάω,VERB,-,26269,WR
26502,εἰλυσπάομαι,VERB,-,26294,WR
43080,ἰλυσπάομαι,VERB,-,26294,WR
26705,εἰσηγορία,NOUN,f,26497,
43514,ἰσηγορία,NOUN,f,26497,
26889,εἴσωσις,NOUN,f,26681,
43879,ἴσωσις,NOUN,f,26681,
26894,ἐκ,ADP,-,26686,
26895,ἐκ,ADP,-,26686,
26919,ἑκατερέω,VERB,-,26710,
47760,κατερέω,VERB,-,26710,
26923,ἑκάτερος,ADJ,-,26714,LV
26927,ἑκατέρως,ADV,-,26714,LV
26929,Ἑκάτη,NOUN,f,26719,
26930,ἑκάτη,NOUN,f,26719,
26999,ἑκατῶρυξ,NOUN,m,26788,
48070,κατῶρυξ,NOUN,m,26788,
27053,ἐκβόλειον,NOUN,n,26830,
27058,ἐκβόλιον,NOUN,n,26830,
27233,ἐκζητητής,NOUN,m,26991,
39647,ζητητής,NOUN,m,26991,
27264,ἐκθεολογέω,VERB,-,27021,
41262,θεολογέω,VERB,-,27021,
27267,ἐκθερίζω,VERB,-,27024,
41442,θερίζω,VERB,-,27024,
27306,ἐκθρόμβωσις,NOUN,f,27060,
42101,θρόμβωσις,NOUN,f,27060,
27380,ἐκκαυστικός,ADJ,-,27134,
48140,καυστικός,ADJ,-,27134,
27388,ἐκκεινόω,VERB,-,27142,WR
27392,ἐκκενόω,VERB,-,27142,WR
27390,ἐκκεκλασμένως,ADV,-,27144,
48267,κεκλασμένως,ADV,-,27144,
27401,ἐκκεχυμένως,ADV,-,27154,
48778,κεχυμένως,ADV,-,27154,
27461,ἐκκοκκίζω,VERB,-,27214,
50009,κοκκίζω,VERB,-,27214,
27462,ἐκκοκκύζω,VERB,-,27215,
50028,κοκκύζω,VERB,-,27215,
27495,ἐκκραυγάζω,VERB,-,27248,
51061,κραυγάζω,VERB,-,27248,
27526,ἐκκυματίζομαι,VERB,-,27279,
51884,κυματίζομαι,VERB,-,27279,
27528,ἐκκυνηγέσσω,VERB,-,27281,
51961,κυνηγέσσω,VERB,-,27281,
27546,ἐκλαλητικός,ADJ,-,27299,
52709,λαλητικός,ADJ,-,27299,
27549,ἐκλαμπρύνω,VERB,-,27302,
52785,λαμπρύνω,VERB,-,27302,
27575,ἐκλεκτικός,ADJ,-,27328,
53171,λεκτικός,ADJ,-,27328,
27598,ἐκλῃτουργέω,VERB,-,27351,
53710,λῃτουργέω,VERB,-,27351,
27601,ἐκλιθολογέω,VERB,-,27354,
53878,λιθολογέω,VERB,-,27354,
27602,ἐκλιθόω,VERB,-,27355,
53913,λιθόω,VERB,-,27355,
27607,ἐκλιμνόομαι,VERB,-,27360,
53997,λιμνόομαι,VERB,-,27360,
27610,ἐκλιμπάνω,VERB,-,27363,
54017,λιμπάνω,VERB,-,27363,
27617,ἐκλογεύς,NOUN,m,27370,
54306,λογεύς,NOUN,m,27370,
27618,ἐκλογεύω,VERB,-,27371,
54310,λογεύω,VERB,-,27371,
27622,ἐκλογίζομαι,VERB,-,27375,
54313,λογίζομαι,VERB,-,27375,
27630,ἔκλογος,NOUN,m,27383,
27631,ἔκλογος,NOUN,m,27383,
27636,ἐκλοφίζω,VERB,-,27388,
54523,λοφίζω,VERB,-,27388,
27644,ἐκλυτήριος,NOUN,n,27396,
54773,λυτήριος,NOUN,n,27396,
27645,ἐκλυτικός,ADJ,-,27397,
54774,λυτικός,ADJ,-,27397,
27658,ἐκμαίνω,VERB,-,27410,
42972,ἰκμαίνω,VERB,-,27410,
27776,ἐκπαθής,ADJ,-,27528,
34613,ἐπιπαθής,ADJ,-,27528,
27777,ἐκπαίδευμα,NOUN,n,27529,
65301,παίδευμα,NOUN,n,27529,
27780,ἐκπαιφάσσω,VERB,-,27532,
65415,παιφάσσω,VERB,-,27532,
27790,ἐκπανουργέω,VERB,-,27542,
66113,πανουργέω,VERB,-,27542,
27793,ἐκπαραπίπτω,VERB,-,27545,
67107,παραπίπτω,VERB,-,27545,
27814,ἐκπεπαίνω,VERB,-,27566,
69156,πεπαίνω,VERB,-,27566,
27817,ἐκπεραίνω,VERB,-,27569,
69211,περαίνω,VERB,-,27569,
27820,ἐκπερατόομαι,VERB,-,27572,
88842,τερατόομαι,VERB,-,27572,
27824,ἐκπεριάγω,VERB,-,27575,
69270,περιάγω,VERB,-,27575,
27825,ἐκπερίειμι,VERB,-,27576,
69517,περίειμι,VERB,-,27576,
27826,ἐκπεριέρχομαι,VERB,-,27577,
29293,ἐμπεριέρχομαι,VERB,-,27577,
69549,περιέρχομαι,VERB,-,27577,
92497,ὑπερέρχομαι,VERB,-,27577,
27827,ἐκπεριοδεύω,VERB,-,27578,
69945,περιοδεύω,VERB,-,27578,
27829,ἐκπεριπορεύομαι,VERB,-,27580,
70153,περιπορεύομαι,VERB,-,27580,
27830,ἐκπερισπασμός,NOUN,m,27581,
70294,περισπασμός,NOUN,m,27581,
27831,ἐκπερισπάω,VERB,-,27582,
70297,περισπάω,VERB,-,27582,
27832,ἐκπερισσεύω,VERB,-,27583,
70321,περισσεύω,VERB,-,27583,
27834,ἐκπεριτρέχω,VERB,-,27585,
70523,περιτρέχω,VERB,-,27585,
27835,ἐκπερονάω,VERB,-,27586,
70755,περονάω,VERB,-,27586,
27842,ἐκπέτασμα,NOUN,n,27593,
70829,πέτασμα,NOUN,n,27593,
27845,ἐκπεύθομαι,VERB,-,27595,
